BASE	EXPONENT	MODULUS	SELF(ms)	GMP(ms)	DIFFERENCE
313909559755064969330393281747634724239156002768741903021305316585767351313609332108126882462910399891688532935756256376459996682046121509387636912288613644544513889622325328514675813022118404834041908537507419261254067483213970419276591288887339713544959659679747942074133448984749138757477888406749760632652431304389535708727891519334227439518912435399066408854552355218265808869513429446358587427662781177211516969959698643854698190738088093822649530023685277447799215470468299459676102866000884797179590138666521928826171800444648134242136467981674597079872229144193592467554433259181676796854632492461186375343773911985161016482030372426368023989765380021201164011003755233808081636332719670374268838144310714744056704052708705029165369085980736874737832861836619316575543173503702880059301141540505904575018927962740876923889845306239465276286033914500489796679380559636931334025207479430180424219986862880210783275689979062633009912580384717732999073818062545682991693036500940645399308552714184880641743642109919281154078433359897322931100580890509872890721079161683666085748180524599406033290825946760058784555337311361214185148402632025659542638562270321632948685625396380159934742152900622850788511773832147794789329006855819793474534213730464446080107052099533573845170623882302305307801163036704605787672360614719621778383186446395950503890359446871207195721122769638051773458265439364074932365249809406490496753189163378231736316460087607527593073921370101165878339097789299160456419776737945281428930442030533303058770976027276428080646865266209458757891404467597401898064059781657165707230558426121350543057434598273497824022817749015504302148922817310535885843869901507560356844452774932088868598149394225282114502174506749194168929716847645562049353512060767716251271702365736970006592996689166603204107527901081059161204723815497539743100874670673768732684253428409964792667259287493532352894358437051824296724398184863726223226202511907677963357067880619746572581504056769163802750122733547880474618162242328376087082593739204257040452807191719139349245922268852563873180965033523365894550492243943592571106375571126685	632	31	12	0	12
1348231293049761813629282163924204865961153514533831924541309925966797152956494721124807695996636100513084191177291990164287150001656602246462057525002016116498055972145641077442988872972209473401898304662017555084446699787381031921104367564129612298117609963963807244731705570929181953727533606150127767573070462187239677113610475838576258546159546883526702934962467186382226590929546910904913519290568410872527845860525920113371480105170458464535259355521498372034983977620118599984043332562205670510949932684256816734375247551787201994797393875150243521772028324032929547940898231947999993564932682221219762031462289709194249003084437421249950831096185745904070786064393312862394544168547196358993384739741731848288108554275934548314775986400056676962980240715502366459893828643634457604755708943531939919444603074180951972910467966696797608106176120004326463852719628901178797713435918163767217637404249885620141679755632211908933513224576571333761422282046868487790955305031442474345227163094920516097653952435278031749756596008299674399907027856211342460830764016857258442135672767044658572414009184698162689638702683654544984168063678211190529968462942499490924915920807262759823702967040900806682166945881120023372058687294229905800242598656805418954804815184946464836519008797114404954482413208913410329470625108803339231747645145543541064481043814593996484429662093431996374124158050882955772871802159858271109853689741640411106185788491582763625895670088395060019658937539803185792920579374337096545974772396779964370076278107991152262558074336843287959251004364107839132846753462475206427396607959172008432709783521449243571217705165389789927174676926021976934305933810589053712829393014427349770311594693014319797938160566827372720229907033183177903601512072243738905951819680071086117116449825162606838257050645202550672142415480748274271165078498339538606991946234769196676065017299249736983267199200430039260011569490129271466345454135398916527423918492917713843741045650218314885954078772000574268688601964918422402186808188160736637052722555919827305522277958406079881281063336308702400168936148808439384161650437615082437489222899	424	33	7	0	7
5790609311092519090127413962010570922107217951358268801465665933027574953814054538027689388594662177716665421201080835598366976410161452471034668774754361554424076447943015376571840513907538005122535082841209732465577093841931685591875310890699867525574537156908290643770543721441844823293142133155743227947826925397799041716556670209683205657795760262925910248371011552984799763703974222434429331061256445948197922820287804247239119350821759610505314770842872532807497151762405298572772235201525240470281570772284521939207207226830098919000768839801003012446725619307123235478222047080882344969596322581699515154033057358266649979528261850827114261166137608999349979415581828825080715452737720194366862937536209774799059826312979844848494775154384200102436736567290304155851289656638033991124263981764392685451444687308250709797137853018362874747050931034753540754756966787819352027806848305112571909565639590150249193436945621953011169537939877326316409367836988094275128319707749679018069679183541760358865268034658703032454235815931246115049110082988706333524292443095517709192622929414635140004217220522232383285626082163704468762671265562531107439456249423242019162671416919472721506969058834859079925298971612404233747702121408174917202670097032802246465183282669257983663129265942668450002333339441513060904919834986783695949900825122669015979110395624302418564371903621320826853839472077398968298794277173438411923220785276255093063144871321141050520281737662211912392253807561381257205716738149971344556207885213482677522855499222755225043334577478809662093644398996445292805805501105774816517429605977079457124736883864215662318290581519418829525459076630202310110326175220644192189618624496323431441410936103663191829727864920388310990008308642135873318334966436047941825885277594497828214777822698314252419994162560654432634492744257955603092247967641108620759806013724037831891155269951865679734319795364367757745731541736615760259690149806302399119617055251188577954245360530717695402738083550306977236662247285963525306100050775378247410465205437189475185984030775761377665729613550526168922285634244436523772669006940867305360176704785488515	840	38	15	0	15
24870477615055459522352919439889188516739064506627883281472152049214760692820074705989314266460309453461217938232707228747338754688046920442952289669762373309611132458919097514001179601760708899878368653415646562016563063817819583083258863585388561573875080699257928786257271411730857481950944482983594438609389838851778674552750600281246830820674957776723145787784731894507886170217097110582903481331253408016701788648268204549541915903620208252294024974955871883104887330432679519667172226247370877138395006378471484935889455206730128605553255165801171086456167477209440476220670612438561938468206319810265705685628383856647416909552954157026886301763763853287843446848197147615591777429790341900404439742832511798557486925561688693931439134114953490459085633465479159687274176114683425301615068073748806961315569927941883069547493873117523434499128021240617896961884328781842288115341696075291525950032691605018164012062059284418562621888163204330780898383007898124053040959348217149137106665142523842191595549879133324046166969446096577848662981240340339639834904464635189565171154046295574350090494264223008127123901049777719611544726671190002149435126891295643334596679039663116404436547943779619613047809206097708571878320126597932736432975870633032287803293801710386624420042478244247603731032816591765501343486856769952566330831698345278611862780568380000390547680596834836919660919104606333749587462176691877299080409735748953950059643685234429125387693847965251658746347227207610012285917734593922468206060500769230078223178661695487110574242193057465631701013583143307752854078706186194673682760771653722393944179108801756374348037590250725861738445933513076807787501074465432389506750622924213610279358110661979074707655580412973439322763068386247743490647678016083585630287793516249721725496812395346188474563784708918404522581458137211103101161492141027791347033500248869657039257716101314588643713489895371923234767655354423736033545660511409538905094444347680007442230407839161705163249617702284037992080804291078101038568107384189014657744745498650178079204929760152626574213510178228339113388364650472539551539923443822082397604447834719868290532257	936	35	19	0	19
106817887992563275874757569964446702543373030621601133935628055786116779656128522874500920099913258784655565049038025585012610998418528205415993917819948033456123096388581587332469968494984548742753731744251760678555974169419096011370951664201369175412275759592673615605671954955579783639016216830726166618354809076383099598634291255052323540478443784297206781204775579775039493115173121310009665949042279930120278404029015985576920940587231082448312154243642688781101426021973104066619493516531970723292240618325246426268201866784162821458725314923459087454830027852113372187826445959611914334991310479365608130990135165873635007829407328084617725258785752867738229678580921025569451063747460454598895557868668288580338546321235039370968484747238283146082820821797676135826404173797909657063695653357564842017867509976111464372362579703800136715687352991745647214283590950652924146085202060508548657621325740574406763917770694148990888836337674732111269524696518204552507561889749058131450227746850763081113167852790014379602057527926416036717525541753123274662623333514892527753170567271417561783175127505313402756739365548735373801042425094020004633993574871724935189373121825561771814496082725669512869360515424637382096756250235156700844187419060326000493427206559425619415399917410989834958151153527564399011171320112432782467862192860873108953958920180816393377869515692059385683437026963585806408939203540528586468395170689321759281716186877494791186770028397871152018725313700316966405090174871427304841304629639801226029068074141147165050705905999165133136799834189652283679771518703279699010156849393244461518653077721869969375184354771905516016428042990302855277783395232393892795430627496687125342667932509165549036505721478705619096007907767075545554446128658937417162284501620220293399380109498590259302096503583190789426956985856195314768467572788360275383662620670185303037950348078770798780832442435094648872049949609905849235190215370819222604459820286264577685437416210965941551731751449115812607678808561419556908542433655883707925437478315032545726994761271001832655104747543136853847712400661920702028319930477629559537140328372194259847629263474051769802	696	35	13	0	13
458779335555850361092709554925730470158827188048183421410038268821435139459910131718769364151036498916880358510018956148040431985777486362715263952371588420113562549939213625420726393588108976875445194823518348104816677563075780686722281522141654566818211704384091460228436278638600303448330520901613653557280818307389378743245007204588524375165848246530981469423938594153233660038085717404732192695021394821143761091719698293114083132199716534310180312875752964224336727623337859357735329929588849594969638906269751691962802342564128008904312241443557523812498846863596058030990554720444508920741266953057369749754314636046797627268008421186175450648397945237673909958441647494379572095467753855555549218765605762524844325057885604427582053836063252431613705937048862932174059859739922090251148220068093590666147603008352480729966446082014954114206031260355312735701527202495859054204669279436029612908295207930057305628017964597134418954041809387103463641613010013621658293109168162321381597224475794426025251202691654115760566576754563572191707391874346970532392651012964135654639946740506383418796615675951131070671818627607524633812426487345645072770853948185991746077124982211626771075254026861097478154534182521108764624002443590339561040556558747223217749715129369715933685284041302332133696733025564128286875558536045843697750289372294680963098331904080816138620540052753868400212639684071221416181081258857689434865395714974732536155473392664486557526299841847873942269601950202115543792989003701279134825854276338525735551323793930361815896047980464450126041181942779220016333209582838635189347239974382405555745462785177702430938357716195730892562643380632808553500677894974089346504563335029551691011563514801253361676383867925394428787048016973853717704309983944544822721059106505172465862236969344121806664267125751255917202835051093435918994037162506912238384808476099478807846191870137012643472011914534119570057822052993580104248587356865073814298871875543719162205078080838955534535364638753023266444961243541804257000615580270243518969975855773969073067044022280264409739738152109136528256525256598167756994967226412617814902607721275261804493629753619695910713215199	264	44	4	0	4
1970442242292987282362978362432728078242866698382589867165500570696520387765513118831166688395416567350340562145286704995891789864626641060948052435443673903960059758039289309139614101024952150164057377207359796766131210208787455219140620572103506243813266047534092644354018505972731706526255613071075075655595177318355456839994886858992093328236152794949510861957840221400355382509960270698022763263486992777116223203373360567912009049823027055332686363664406692718584252433895912300120806671354091736657445215357792871020902109825118581001617870372535394669423783316857242197622587009207588397363997640986970286974485396715138534646493996047217087852931169589408390383955595112720605960508192632188991805916626239673348763614811977925657721582403014581173343504985901047674253277129312443216642031641072864978314809229665119575676093099601561703455553269179729539690350951974084213234545845673632511528667365173115983078213899245178144723572098334275180509052942696625536886191059414934753401615367907803397545185745321599335431613591524361316318290501776379793302144731422234657586121905656715262968136003691041642744925754417921025738747561553703435574357809451313074727188092303518732726294800260719203341798748042256973719052231844593236204186149457626451046913193959339027988399713864229762757367926841062942879029934050535838565201628542023211261118360180514256364222080435979516401126888917668117272549220712286440871596757915013709134895792892136065207080480626590789178532391055906850604143564984616837444218772135714659047280224437547300720699011741660181969954393422493318539720997005740983521163277836309659735467562723305489299944983009913718373442951128792521914477872743836510619111438712615706436162453898195128210128448281552439540972181284354604628027579288105091193066592922696595717984224735157729463462156909563595312660342928796312351094831975825437804908268070859122344462280379548342850799064246390629551926546595005445703953351934573117039631875154456019879329602329758263627589678879089150508202724999540492651222969128758755932001906458809936938388491086030986064919234912214811660755875687138729815059474034020916753681587994332864138085632129131557978195317987301263	424	30	8	0	8
8462984989305288427892909667804202096114041614840719575256809170610891006450117362038822672182936873066294088876261998500955051823475690607102627965123730667597101550984420665837076461962609564919507469773146137615740108291643451981273478582329369244109780005106109352534668529331663347312537623476697573501507045997657667630917543866591204367354069619167143123305694281707925690657849756907314860080226864899102395849524940516798065874645935790377070331763789464469840695624191345197103001502604444044727571554873397319776720694116284584723875676339206856707627880510492260739540180155461043041707422475860186544679149565321105834416054634083150664140698231125538784687090164125352436185685354895319876697623889002052490662527652186379773833486294316717950647660888457940853054686491221706581334568837405165434885854833890641609458216951839978146867651480712823119095191305491158335392264784580914726537969299881022525735818107350679217281697122643807976150879020814568730484632274194737659833762758735023535654259458401654148094114420106234640874568831756981117507951468117201421570151888264789457232184025933159143763571785173098321858695016872903203474709767795589360210476978484242262782801086374641251792199532655237728151260827888337703919782690216673745031037129806265878986605438422624615272734028821685929542949650952088237913476558233929854039402273360457387546093699953613444668735605447609400267491621509556088927745810544613028126033882839713655646534131931169027496627324861802830967154453697780059913867850592170534195859081706805651048479485689950482306362974361126313906612159104171448470271202183111629892721193165425773560541636626855064195691790019890165592045772350427598679840341850192801759254451235855789089028701328495127937492770662086303344388698028458328485318638553126934739275884281416709447185590860196071500055067635325018193353173130785317976963039644340941092728340935742599795177388405650639966375651419768546240383344468569869405999239667543554052046508410997149866243994092829839701152483611108030964730986812036469801594188050239850230200936157290607591459846829304047009745932716102372370660569271081028837000908033005884811089018042106890397876771855779469767066034	248	36	4	0	4
36348243755605123557647301213501272134184457422123918824835006189086661214123779125318535259369042799052236351641662674289202972347813256208520172425861451810841798065868963365276787868380796056146073455103371200088319179948107056352115994943261084403759745755685452678936136039679910813989238583601977896271528969273507375078428649379654609759038099066830054472349252350509751865373677431598467427219390321002255129928955756655993031567657929798985428583217345746927319766035792134067804065397124945996366881057681110908855069403355861912417987220246774452138219980530360044737429847845653375666181743534274850677856190196146765297371745910736379047124978845289238350610637848321661157891445582621552373875047084172149524270901638836164025250700183754534264087845534825159835372220179330220852139937190915927044304364004563818153079846086625513166151247949987550064346559767948070267667576581147513816245361445241008439074657106875784441611767161132456314471973356051075977775733848252502984285583845389664415425334336933776998366962164438282628258577970497160119386184575518566800688511329849916907137821070036534404427903173466794991375577030707287447497512015773810315149562299150716169993168617252355380179998380660730085515003796946295178139197661907512888810146977479618766128163980080914549080974774295462482970328978213834244744649095277368240657286259471216499112070133852406461878124979068241815531050166337553553422335963290124904776843692984465761006469832392120296146139110581410878604144428812711625130982995159186678026064414555322131881207501565237317365255627586324011953929221508365028356764041627068253906493513091602415358027805358658256052476782231127450729861069980147587945727042748038214850609133400427396709651904611238327386867382230088939993684883144248198143268768724924943241916209710165227623596351986978635240414177692789007471056883174548871508017136673195813467130727731352503594303181720959080257053962498601873991910218995610088989757680572965477309148035496221685424728728985121349609372330618884975316474917795503936957138646339454161694651092304147071573289371029030176347305374284676141920001134936035577420951814724063963839170470635603045195137162958626051237769355800713623	120	31	2	0	2
156114518197360222370134329414649077470718368259526698212025104178084802024493284639170594521612916416753654925963297097136026812139850272530863097125355920154645500922743251475285905882625071535593165288482703603727603189486658784139167258679807733103643767461943825318986292363032175254280519012511856945401097258946303055176656484155067236690711075910043202348638575135490513190854939387968694603628541645763627725293095778268424392986986419801706269745462114442977530884058098781275265907416496895480161888960262260950481359891223659563727271393105845321421972088031653127252358103591337304238252801671969938736675768283606182168399363441034483284861426965209122376621671188241343161537251095523233390544492016979541440765480783234127990543475490326915155968723843173690570896429657134553744398281850478014940809186469681193712369060618770162047837024134783571133531169813446310825942207615604061992481980919009426083885660776445470911068161485830662194805817072822735030157999700644727067648984540214529040666768906996417125743147903131798098775517814751355573639118346071886649748506444630861704474410460506640792196681719894499429894705400016587335873131149115551436874823423566894525099035754512407736842739638270794588770224625200162458470348093572432834138065621228211107068336838972723422073373511399992805552519899789514575943127735212284642572102028539045117021954263754428244665617522898783149925525336955152608597521838255743025771657839472145079554539974534758120045502316613687269143426451811196539016583680540833096080828496104494939174785176212563088562545807163217048201639065077167587222414179177040778888213880764580226197337555074090760185781839482006314092604626188301259480181471545618100941587753633736941290372937849380210188336546567363544444183019634127661532267284211740251278686337077437291399742129688977856208291990685261522116488979790380062680639803818938258645442846562839276785254617400264247458286042238705494519567359154343299778658917025701266779820894078919270465209760662743467163636535095410408970027021935977825070156239765665738969622379576988957581449115714094474008789320277723423497859522833155856915464069431705988901363775148843412351124053141521491159839703155052905057840953	680	37	12	0	12
670506750088459028611014551962808611053305789301151609259509496375867184609833248496856864035204241181138454395481662328530970421519792698856744152806675289424189688936720087691056718015608696875033144875155617439671399391310490506188846888703746349248046559683277654334182893571517752112875313168644640392728170329689615042088623102072355974267695338018608992034513070330970523072978570951387799194396269300728798026452718382258550277327758426644455233554914025939597752009859502029514724246057618016972825529869909854365335316190411735247646258496705965521941978333920783194365004393805373870608097975361485006769145980533762605356693630646461130116738480707465710408451872718362028633915738541012459420563788845860207189164461169707044830462424497131664943452408105286433849623734780557401403744963746393436137774831663646422540865946039859369736080406196858134056606023345374326049272530095061585542466705916441509746018265638183264690357078008489461520714565398332097359802182427046892870398368207830999053706026489539277144241139940042048811915826659822458560447333002652363225688841804534785813016409796756321793304279986667907621688404416625840465102865890570192746383175049994567653581809726765475655956941041415932750701883623808555213017103247629546829779584191877090057442461160499865333858343743855652274483360179985162387391041978687310157290227534550457436677786476833027486017513716494804747125996157841760672615444721954217979869355584234881019654067438951458940865874481748024286942566543910409101704614909570189740261584163353669162353211559658555609712885892267939756175695398102450503431496377732074339383245857737115546685847241315818671933711884765938699493240784937059047262989380433584315649746208171005325109223807706528576628511468148407484330408566767104191770045234420161518488779999589625386052714509847550544082804664011934866697500870544087304623778049758195726325366285424540702696960596767127484591389675628514724337049039636990688906064087364164532285101972806438309672254627826470477105468798665543946224251103451299364457529955403869052542200857752865886965455208280155452122072147146891741256464576570569669922773614872250527818696384063379988273120277081800864212664633653300244373219882018255236	904	38	19	0	19
2879804563377176634920235806060355592781132477735912856907364063935780081538828322307441389824320808553486073676581189868755725683570844258289292725343896978568229385283625790139340755558133370611444756154823379814075913372232863305799582986933942402699754165724989643452908182772317382408234370585086863132448087783934434436600299757070838735149969026081591060199758140356066292538456383545026203353347123111038976489003768342098500057494452715426350247854397561502268016277464830771611367387275726314558658571505133958967238019111637711663251141220114245644844367353730331274504105358290385763314716436941391882067820608242363013834753558318053891986592436823292169245707595315319531670883653453335267939848582974819174865245446289353663447641977772049746738157782144650558096601322787871775679829111215465446160807452207266656920416461761296705455637495841901423724706683024995243259666401349465281010800921079965993056013717134637690699595216608583047592119484936689571107438318553592310736776557944400272030674331370680881441995970780240000512014130608742376683436534376813381311446642622594529561270251188402408983493954319565979247900837271829943466130238275872892638132159124369833049793330036952413804219209357081612697599911209855711604918771937224293157203792992590690648362132086097128621325707876586227463654047269224946219093808061825126135770143241292924752371083807668914705114318695576602142811703489352016031942297865289179432794068586883787161865352883674992682505728821548713225032043136398955045802058888877962350938238466755530733910758049302649270314184857070580522072825764907725369697012718701721937891845769308379838388875087503261203421445624956227329064240944358038026415457700157546935774200954794475846785963882044133002308886696858355819680737252582944952276856634275247244947009441176334453987783351819899532542652347887528406147885763918384699527916307674111352534414451119403793904304761715455874182762580016518986082080906389082720708055271309173508527649121228733878283854105099342262277505233016919691083941171415243499050675939399956052535258343911707034790662801316136072660393671748399736749009304953084568407827521488015234900039186905672640853915105940793028577931390556745552051787411485384714243644353	792	36	15	0	15
12368666418576532959797744355637425873125657677719193845123056356169828494457480998469008026732245058149499753232362691575072374023684020588461889162322747876143758114419356452950627828122113053582402750995661128957642608395069222394847656059319277931943106249028594648568941161097893771575692342766092462473092653449735510113454472880415997122759122622433404631203928439939082521660638989648320086865671425897598180601584088650073197757592794114174569011176131696434389759738507109954245268150190211055676047238244627849863293227532306944593941416575068222428316988794081836427241131131595569324660703652176924402201178366395777186180262081195670232447930986636985997963211110258100196316481527003072437925046959068790747559934398825698537485412902847712605125470349599166888373050690124248821986314199539170900678716764183293305024440777964803908484507823472302601353453710784992920355831629665963649028839778805130940967742011220663710363724815771900222308164735127446338410714080524908997931524980830648154705249762063741239045826015464902405230123946054421079544672860039993213427840920513043175134160957071893481071723137616253813783948772733527469260558257071561499733696785965036429557842292067645088797380451003642712539129956338834074221933798206860904126906877710330986648768393274619423708099483493987451080411161679359251278366756381640062824207620994588548567622703410013142654279482738822886066179787972815993088859860690507639246526354483446800412836348990883385864401416621196343372395313822894779130294025017196946432399009130564187729269584004323634222157687606016577706037392790584864920598179055719943302131220764255451944625983831055645162040712264229277809872345139081929038178774931048038136735205541374248163407621585216752873590960853176104189860039661012640097397379981892819579361506802855592249035546279599730574276379559274549190676174695573439097619187180485382084997636782067629885837313105184955837346056008103532184985616664567147736879799354033307323915830087440551342716397986237021847592539452276529487863950122016400864299260206416889109476192474011902425959030937816550189162270534644736009672004325173189035633893995199762689845426136878295429349518893576081370047008709773025378255892630674222129654757875127084989	680	41	13	0	13
53123017762919655935397394782031337358698945024295245436288016145314341205623798150965815544376486273409719718893068049125470575264802797865234488894553037524890899695965761994789509224451984659551115456626795986771513572312957357842021481677032534740030155072231045784444215488263721203399693000737989304034040226544475595787164210606305626517480528949005228828955813756262659662777656071002017314427937919311871630632905266546029172375001586405641063937896544131974703827794185549116959483067817372663466258058811797062853642483109545110464662383929830344298475171191779965802622141716250442547918528482447649513318411496332568407147128799444300225164581610470867885261914329702390462270467824266337012407066788464706875037310042861796022854878494787350907420857128146108494408335361833878866997745246601157289369952705414188894655725622047630225993938024469680834628809024471387080519829532297697276903689010791911348454158529158015675426214348483936450588697171152884415468965591861194659492031440074660738941796247575550089108340981727746066295121702330206772857384504890556103734524809494055978637221723023842421998645906428317528237333988629837003191743016825117373008940404900143264399540384756215876119765007530375827224292282769200243553642309175531026046056473403342948991872887792956771672654331921167915024765805646216422475631410952743364673357129285720809074047155613114126630313012807040805190576280999458827342415123592846288201996774108506981128971417515886744437352775004109115179224222052989812413756160313066722518217619038578580326017365266094731584033666822825734081273303788668171546546815801469318217627840283033291891868203506208785127145479795410858839100228307181456683570573730195978802238484012040370758423798625649630663387198945607625224137445161312215460940001738314732270586148279546288120318758812375314786928349072367082259097438443870676890522160402287165461129142216267149619903473363281593352605605989388981716596645804708501525899151308614980650935768882249988361175817153808266939847453281117446898755294671435651287791456543554748067258810366482450834237099313774292709994565583403576140094798263389396444073353338513761739847096553075898401282462201243373972186776391102299582587088368033190477106656844469281874814013539	488	44	9	0	9
228161623956567003718104099352425642402754989989050004597150280980845079117939424337703448577065445255687660601172040592096417521372634556720480745173380488706867200162189290903340664522911597635065734926532195240447699417504282928974051398332317971036413378089040859400066571058469354391863445454609767925624003643756953773375985661135738997273369244152758709553361597912215038437608421344489518315493742312162775478118519901281358174012578461560346559527910632078252060839662042752413142658733341365690231992362093113003945250899431728634882432302660017287590370922936696297150260489716772962488836992704557164691772893811418805248379730853913012440687314234495388727936602440425528448473981211844192662002698095743666078511605413903772165984571689165378621848505073676017093151599248876836318580849539891425713595955314820663436912730725843828374945052909348126928288719059534271198589586520713585540409600443105850302941871037933139742210941487824454236620774297349353180507283719993114834008131007724451672050208530832506921930210317337202930530195595848085082340166920602090524792967522877600734640141948688173430741615124393899952082906007394385778519183874500256868434832154659113466310707029959204120650378086548157904517281811238899362138128539590826480301136743036451782992290222859826953475789573114145045155876165309591680670956266992368952753070592810614714759692575720148002592797072249469416831032174285981857134183549487072827382566786693537039336621396349495127798340089457494915310265212368633223338257529063154694681651437981681964826353601745963209791322874766996754186261445810202692188536315600246750492128584714739372354795902401439265068981037555518409597208006645477798393576234679148456626323540424332262639144931605254910453726804056430433185894996776829409850042872884244925257163329611257973194962382194463777087562467561088555609765296593797688898175651291089579256090425051400366816624248772101570688212074110687399495524534154518616866902951864656944951441919145878174907630770781682308361082811071287328765170613720659187649524589922772842534395798891907900890976258662564629514957871518445519891153072880975051840473745613969023918579339736015311839326859612696461747239818203449282097605995612564564941711727850890124128931754236471522742	632	34	13	0	13
979946713095705405401967509842202912391623542303777167853410111609940417254082354439502771384913823024856860272781613612638589333056846450473921813917379048760491955311688900191278451272812754541718274319660741248809725396619145119874641588460374625474470684029313467131020102918985980931287466725428805682704856042520951029233653926342937210080954075368337885710850829895265469008911106128770830979838633323390543707109806587928581851846301585035681603598493363986781114150950773314168272799842189950443522873848111710458777171587573859471566771544858748056995269758522446874544666801214484176546589648741063612513650499179324559901184101006838542061593154399232969649294749042981433009713370411789255330824770184980522606351913609173245143938819045532778716296880357928563914623104344024176720249785905730320830708090635032133566563137673553584873825828042639857835856985606431571789136995432627276478957720347566735717407028696972410627393864423575613135334871161312851397032368267163649557237391276260043310988162909905824883383878507365068390742550024650758812876484071167007433217272681549426966224983998413414987011357985490772116092048382400821092747394049589171593526978811510106366157684468312073912381812131759395728945616046086718003418522712186840954504170542965516143832775527323508357397829744303053843944931352230585983595432503778468933640207359700922921549248111732039319415786630476020298641475146482064227640662628708175368378377629384549558515454432454935360005211167305655043343878780209774390456880032952018932246558057402696286002211038430720486072918731700954679368144002260496786080918141611394402893964176776571093427414909568989506801548740345099353545940921451677810394491264429763674338934098837441030672810130648726622142165144740968849032532099646507725876914403235717147633480890410821388291608063475474634847714926531936228503819287106101270258046696358729919111308384414503694479804777596744403296103071017730664912564772559292470066502163064563796825715350775023014428441981350597870272638032698925801665607849790480090516635223666120524322187711360537473370752292468151783253100400989493368690219927753692348246739346558620398487340030947459037705150468690914529579310037452800141003896031049484293113120017379225447623142371861554640614368186331	712	39	14	0	14
4208839084568749634251872188826819629317976258538395433201898951440404000614877834808344813599569497670092009952838669416391153453053607213679177891636140660461902284934797312847749092646260354688355455848499533478755969505219857257339585242158800008321100070816650846660102289155598925582359292760404931983556309523015470065376083556224908197879179266184930373005890026734624294631374733394255883737150565481298177057695221976038607437338982526281215480524364913196249061588776378690262265116128559798174791438205573467775069108120010126414879125665471719844298227639551726608066758802433142619777092761674995788001745247549273824145178705499532210506863015802184132128681536604132553111933776252568904490086048651207214991270150818416413491408040425425219482499963364127956317551969323579372046797371416113466963478801800066885577492515427058171136642217843257882911095089312766328096219603446835523834673441059512883083738286174029997858939489410315149799411293646212237174761933160896065528339475639892587212237717141165712314036772002770263871042601511519002922888282773127233479857090229569011427476802851308933256890047328231308748404063128061228556897040232210494229930579289120855216128655970487505775614652571122647596543501480515282604656971249475702541148836377643454693521802982763622807006358413157658572670567782795423450458375098703920498936684840573972289070794293278862792276901404008544094897288983337275308288145230071003935017884471744648961515115097972188365016368353151772847019421842789353026550634239724323651171806665109871250600158993750143649400409423921398799864344433927383768930651427874035701387023895050935545289707586421607387479821401932197477350557891183061039973228839283523070294516374006040847068252387553768106145148759293567597949486608051963843252680283288761728192204218955437867209773943877055654748477549785708800981486849214739437822368041701587286679794894830889475861937252242570688227797294266318641935800397623839379834685735475560643872036043383892100617494442134259762868230954087664932484368042810992440908068029607632875158168787466596113109851979067739030636146712854360058133364944749591378965188432105684758381613302950964461243252153786549836874361249104311749235922061941735596586528503166724927352357419897247821155744707994542829874	312	36	5	0	5
18076826222349357942723752477783126915611550815326849145917908561533227275668464191537131402301367032172193380058348587507555410424582714317581752880743456068339710567742627951069762980129362320087846954892477426962513999789692588210061774581276286474343652670900799398655850159938032840668970916927628746586478759175804803232857260814549357930493371507585554640097378880197777016288822855449048094906639938970082170087218483522546314576753299216293280987981072233347768549394484347131987742336653806464741089718713742969019231703515331536140731572526275273144135099782637941881979738841170472778446376221352429090405245029147555223252397696196106187425564236422312052862830063313776214064738596322564880771467135182799899306746223266086130455210710618647244570959386970127711943202299025168644601211291770972548033317880120553204167904427443990318521449472889700261197350684144530494463269138038247449560950940190391422535327568540547805327095128260241893441812466263534152940597939511786507499291009059127335029388806099005349705332417493306704727418334914734284836333584372181655442942477289720036256063144045011419130989519942645648597674143328542436537454063036540318505548542397109001744823589121678978482876047091374085432087341500140720015199388814910399560858346510433743457133846873925011654572029048566599661554128008857575178190197258234110529917064164924184850369319718376148300900532906433180192157776662494686386845901507653357658789122981249503352707781955466384945297012581476242902369227891608324666033593747673794137502221703881721268098303250557135369476848484752607919991008580197746126398368774694686144993689468014304421223220929083897396977832781219659374634346869985973915856766580246771658576456914492449944598281484417351457461270550220848896358321641573154975344732081069246946921958322566828921025969860504893481916578182119831108394858718831389166608496196383881587579095497286429749417601909585943764906601576991126881429396839378186246346897120305239972695097615267053745344880034428410122687767105181398402026408775100740443003364729707942910778785769417004998247531105496815705244992207167379260691461244132341882019026638371432452934691023892932652698027501194794114049516425792728255556838244444640644818189155272915998406350986961619072271180443361631200782127223142	408	38	8	0	8
